PlayerName,Region,FGM,FGA,FGPer,FGAPerZone,MakesAssisted
Christopher Dean,Rim,2,3,66.67%,75.00%,0.00%
Christopher Dean,Short MR,0,0,NA,0.00%,NA
Christopher Dean,Long MR,0,0,NA,0.00%,NA
Christopher Dean,NBA 3s,0,1,0.00%,25.00%,NA
Riley Blea,Left Wing 3s,0,0,NA,0.00%,NA
Riley Blea,Above Break,0,0,NA,0.00%,NA
Riley Blea,Right Wing 3s,0,2,0.00%,28.57%,NA
Riley Blea,Rim,1,4,25.00%,57.14%,100.00%
Riley Blea,Short MR,0,1,0.00%,14.29%,NA
Riley Blea,Long MR,0,0,NA,0.00%,NA
Riley Blea,NBA 3s,0,1,0.00%,14.29%,NA
Kyle Ruiz,Left Wing 3s,0,0,NA,0.00%,NA
Kyle Ruiz,Above Break,0,1,0.00%,33.33%,NA
Kyle Ruiz,Right Wing 3s,0,2,0.00%,66.67%,NA
Kyle Ruiz,Rim,0,0,NA,0.00%,NA
Kyle Ruiz,Short MR,0,0,NA,0.00%,NA
Kyle Ruiz,Long MR,0,0,NA,0.00%,NA
Kyle Ruiz,NBA 3s,0,1,0.00%,33.33%,NA
Teyden Gause,Left Wing 3s,0,0,NA,0.00%,NA
Teyden Gause,Above Break,0,1,0.00%,50.00%,NA
Teyden Gause,Right Wing 3s,0,0,NA,0.00%,NA
Teyden Gause,Rim,0,0,NA,0.00%,NA
Teyden Gause,Short MR,0,1,0.00%,50.00%,NA
Teyden Gause,Long MR,0,0,NA,0.00%,NA
Teyden Gause,NBA 3s,0,0,NA,0.00%,NA
Marc Combs,Left Wing 3s,0,0,NA,0.00%,NA
Marc Combs,Above Break,2,4,50.00%,40.00%,50.00%
Marc Combs,Right Wing 3s,0,0,NA,0.00%,NA
Marc Combs,Rim,0,0,NA,0.00%,NA
Marc Combs,Short MR,1,1,100.00%,10.00%,0.00%
Marc Combs,Long MR,3,5,60.00%,50.00%,33.33%
Marc Combs,NBA 3s,0,0,NA,0.00%,NA
Hannes Polla,Left Wing 3s,0,0,NA,0.00%,NA
Hannes Polla,Above Break,0,0,NA,0.00%,NA
Hannes Polla,Right Wing 3s,0,0,NA,0.00%,NA
Hannes Polla,Rim,1,2,50.00%,66.67%,0.00%
Hannes Polla,Short MR,0,1,0.00%,33.33%,NA
Hannes Polla,Long MR,0,0,NA,0.00%,NA
Hannes Polla,NBA 3s,0,0,NA,0.00%,NA
Jordan Pierce,Left Wing 3s,0,0,NA,0.00%,NA
Jordan Pierce,Above Break,0,0,NA,0.00%,NA
Jordan Pierce,Right Wing 3s,0,0,NA,0.00%,NA
Jordan Pierce,Rim,0,1,0.00%,33.33%,NA
Jordan Pierce,Short MR,0,2,0.00%,66.67%,NA
Jordan Pierce,Long MR,0,0,NA,0.00%,NA
Jordan Pierce,NBA 3s,0,0,NA,0.00%,NA
NFaly Dante,Left Wing 3s,0,0,NA,0.00%,NA
NFaly Dante,Above Break,0,0,NA,0.00%,NA
NFaly Dante,Right Wing 3s,0,0,NA,0.00%,NA
NFaly Dante,Rim,15,21,71.43%,58.33%,60.00%
NFaly Dante,Short MR,6,10,60.00%,27.78%,66.67%
NFaly Dante,Long MR,1,5,20.00%,13.89%,100.00%
NFaly Dante,NBA 3s,0,0,NA,0.00%,NA
Calen Anderson,Left Wing 3s,0,0,NA,0.00%,NA
Calen Anderson,Above Break,0,0,NA,0.00%,NA
Calen Anderson,Right Wing 3s,0,1,0.00%,20.00%,NA
Calen Anderson,Rim,1,3,33.33%,60.00%,0.00%
Calen Anderson,Short MR,1,1,100.00%,20.00%,0.00%
Calen Anderson,Long MR,0,0,NA,0.00%,NA
Calen Anderson,NBA 3s,0,1,0.00%,20.00%,NA
Nicholas Perez,Left Wing 3s,0,0,NA,0.00%,NA
Nicholas Perez,Above Break,0,2,0.00%,66.67%,NA
Nicholas Perez,Right Wing 3s,0,0,NA,0.00%,NA
Nicholas Perez,Rim,0,0,NA,0.00%,NA
Nicholas Perez,Short MR,0,0,NA,0.00%,NA
Nicholas Perez,Long MR,1,1,100.00%,33.33%,0.00%
Nicholas Perez,NBA 3s,0,2,0.00%,66.67%,NA
Ben Moffat,Left Wing 3s,0,0,NA,0.00%,NA
Ben Moffat,Above Break,0,0,NA,0.00%,NA
Ben Moffat,Right Wing 3s,0,0,NA,0.00%,NA
Ben Moffat,Rim,0,0,NA,0.00%,NA
Ben Moffat,Short MR,0,0,NA,0.00%,NA
Ben Moffat,Long MR,0,1,0.00%,100.00%,NA
Ben Moffat,NBA 3s,0,0,NA,0.00%,NA
Zack Golaszewski,Left Wing 3s,0,0,NA,0.00%,NA
Zack Golaszewski,Above Break,0,0,NA,0.00%,NA
Zack Golaszewski,Right Wing 3s,0,0,NA,0.00%,NA
Zack Golaszewski,Rim,2,3,66.67%,75.00%,0.00%
Zack Golaszewski,Short MR,0,0,NA,0.00%,NA
Zack Golaszewski,Long MR,1,1,100.00%,25.00%,0.00%
Zack Golaszewski,NBA 3s,0,0,NA,0.00%,NA
Christian Alaekwe,Left Wing 3s,0,0,NA,0.00%,NA
Christian Alaekwe,Above Break,0,0,NA,0.00%,NA
